"Original HelpX Location","UUID","Transformed Markdown File"
"/content/help/en/campaign/standard/reporting/using/non-deliverables-and-bounces","b70ae9ec-b659-42bf-b663-73615307005b","campaign/standard/reporting/using/non-deliverables-and-bounces.md"
"/content/help/en/campaign/standard/reporting/using/breakdown-by-domains","75a64c81-325b-422f-b6ef-deb06eec7f7b","campaign/standard/reporting/using/breakdown-by-domains.md"
"/content/help/en/campaign/standard/reporting/using/bounce-summary","90087311-4236-4df9-ae7d-4a15c00c70ab","campaign/standard/reporting/using/bounce-summary.md"
"/content/help/en/campaign/standard/reporting/using/push-notification-report","5b121a37-1c09-4749-a409-6989978ddc4c","campaign/standard/reporting/using/push-notification-report.md"
"/content/help/en/campaign/standard/audiences/using/about-audiences","b3996642-96ec-489e-b146-c8c2cb52aa32","campaign/standard/audiences/using/about-audiences.md"
"/content/help/en/campaign/standard/audiences/using/editing-profiles","6fcdb719-6149-48fc-b400-64c24a51487f","campaign/standard/audiences/using/editing-profiles.md"
"/content/help/en/campaign/standard/audiences/using/creating-profiles","a5f5a58a-e798-400f-8648-05dc843d5557","campaign/standard/audiences/using/creating-profiles.md"
"/content/help/en/campaign/standard/audiences/using/creating-a-service","0d95d852-0f22-4b7b-b301-8fb4844c3ca2","campaign/standard/audiences/using/creating-a-service.md"
"/content/help/en/campaign/standard/audiences/using/managing-opt-in-and-opt-out-in-campaign","aa1801ec-562b-420e-8d79-c07d066b7b1a","campaign/standard/audiences/using/managing-opt-in-and-opt-out-in-campaign.md"
"/content/help/en/campaign/standard/audiences/using/active-profiles","ee8ac493-c297-49ca-aed4-3976d8a685a4","campaign/standard/audiences/using/active-profiles.md"
"/content/help/en/campaign/standard/audiences/using/about-profiles-and-audiences","f4cb6c38-c8d1-44ec-93f0-d0f5f30a3d9a","campaign/standard/audiences/using/about-profiles-and-audiences.md"
"/content/help/en/campaign/standard/audiences/using/monitoring-subscriptions","b0d8eb80-fa51-4518-a5e6-56de4046f6ff","campaign/standard/audiences/using/monitoring-subscriptions.md"
"/content/help/en/campaign/standard/audiences/using/about-profiles","087f91a4-6e69-488e-9aa0-424d23d396ed","campaign/standard/audiences/using/about-profiles.md"
